Element	Step	dT	TimeStamp	Nops
npb	is_2_8	4.722631085	1519629042.906965912	1
npb	is_2_8_total	.013137375	1519629042.920103287	905.41
npb	is_2_8_perprocess	.009497402	1519629042.929600689	56.59
npb	lu_2_8	52.859252689	1519629095.788853378	1
npb	lu_2_8_total	.009675261	1519629095.798528639	41125.82
npb	lu_2_8_perprocess	.008613877	1519629095.807142516	2570.36
npb	ft_2_8	26.558330459	1519629122.365472975	1
npb	ft_2_8_total	.032773398	1519629122.398246373	17535.07
npb	ft_2_8_perprocess	.037618432	1519629122.435864805	1095.94
npb	mg_2_8	7.216424213	1519629129.652289018	1
npb	mg_2_8_total	.009700418	1519629129.661989436	37855.30
npb	mg_2_8_perprocess	.008910977	1519629129.670900413	2365.96
npb	cg_2_8	19.882605559	1519629149.553505972	1
npb	cg_2_8_total	.009801839	1519629149.563307811	8586.62
npb	cg_2_8_perprocess	.008540866	1519629149.571848677	536.66
npb	ep_2_8	15.994333940	1519629165.566182617	1
npb	ep_2_8_total	.010333501	1519629165.576516118	644.76
npb	ep_2_8_perprocess	.016268445	1519629165.592784563	40.30
npb	bt_2_8	101.426092355	1519629267.018876918	1
npb	bt_2_8_total	.017366307	1519629267.036243225	29228.02
npb	bt_2_8_perprocess	.013721306	1519629267.049964531	1826.75
npb	sp_2_8	73.437426535	1519629340.487391066	1
npb	sp_2_8_total	.010329172	1519629340.497720238	20870.79
npb	sp_2_8_perprocess	.008824928	1519629340.506545166	1304.42
npb	is_2_4	6.897533941	1519629347.404079107	1
npb	is_2_4_total	.009106164	1519629347.413185271	569.05
npb	is_2_4_perprocess	.014123398	1519629347.427308669	71.13
npb	lu_2_4	96.712621277	1519629444.139929946	1
npb	lu_2_4_total	.021682053	1519629444.161611999	21894.57
npb	lu_2_4_perprocess	.029759208	1519629444.191371207	2736.82
npb	ft_2_4	40.951050047	1519629485.142421254	1
npb	ft_2_4_total	.009353017	1519629485.151774271	10691.39
npb	ft_2_4_perprocess	.009490432	1519629485.161264703	1336.42
npb	mg_2_4	10.263420160	1519629495.424684863	1
npb	mg_2_4_total	.009988166	1519629495.434673029	22881.74
npb	mg_2_4_perprocess	.008712272	1519629495.443385301	2860.22
npb	cg_2_4	29.171759346	1519629524.615144647	1
npb	cg_2_4_total	.008929446	1519629524.624074093	5542.02
npb	cg_2_4_perprocess	.008509578	1519629524.632583671	692.75
npb	ep_2_4	28.667604410	1519629553.300188081	1
npb	ep_2_4_total	.009812437	1519629553.310000518	330.43
npb	ep_2_4_perprocess	.010055580	1519629553.320056098	41.30
npb	bt_2_2	315.696377150	1519629869.016433248	1
npb	bt_2_2_total	.010489180	1519629869.026922428	9231.99
npb	bt_2_2_perprocess	.008441818	1519629869.035364246	2308.00
npb	sp_2_2	206.265591621	1519630075.300955867	1
npb	sp_2_2_total	.011255423	1519630075.312211290	7186.28
npb	sp_2_2_perprocess	.009796618	1519630075.322007908	1796.57
npb	is_1_16	4.057090439	1519630079.379098347	1
npb	is_1_16_total	.009148561	1519630079.388246908	882.06
npb	is_1_16_perprocess	.009425684	1519630079.397672592	55.13
npb	lu_1_16	63.441089453	1519630142.838762045	1
npb	lu_1_16_total	.011508465	1519630142.850270510	32891.73
npb	lu_1_16_perprocess	.010938597	1519630142.861209107	2055.73
