Element	Step	dT	TimeStamp	Nops
npb	_2_16	4.904024425	1519051609.724071277	1
npb	_2_16	3.987684347	1519051613.711755624	2
npb	_2_16	3.844984791	1519051617.556740415	3
npb	_2_16	7.396449585	1519051624.953190000	1
npb	_2_16	7.909758124	1519051632.862948124	2
npb	_2_16	7.589265296	1519051640.452213420	3
npb	_2_16	5.889666984	1519051646.341880404	1
npb	_2_16	5.813377157	1519051652.155257561	2
npb	_2_16	5.867316918	1519051658.022574479	3
