Element	Step	dT	TimeStamp	Nops
1AKI.pdb	Start	.080404265	1520548193.204876680	1
1AKI.pdb	Step1-pdb2gmx	.730640716	1520548193.935517396	1
1AKI.pdb	Step2-editconf	.146857484	1520548194.082374880	1
1AKI.pdb	Step3-solvate	.604823832	1520548194.687198712	1
1AKI.pdb	Step4-grompp	.594092790	1520548195.281291502	1
1AKI.pdb	Step5-genion	.259038100	1520548195.540329602	1
1AKI.pdb	Step6-grompp	.588150329	1520548196.128479931	1
1AKI.pdb	Step7-mdrun-em	6.435618448	1520548202.564098379	1
1AKI.pdb	Step8-grompp	.731565164	1520548203.295663543	1
1AKI.pdb	Step9-mdrun-nvt	20.817797393	1520548224.113460936	1
1AKI.pdb	Step10-npt	.807340752	1520548224.920801688	1
1AKI.pdb	Step11-mdrun-npt	177.596638327	1520548402.517440015	1
1AKI.pdb	Step12-grompp	2.498420892	1520548405.015860907	1
1AKI.pdb	Step13-mdrun-prod-100	3.744446034	1520548408.760306941	100
1AKI.pdb	Step13-mdrun-prod-100-perf-ns_per_day	.024500223	1520548408.784807164	17.546
1AKI.pdb	Step13-mdrun-prod-100-imbalance-percentage	.009133129	1520548408.793940293	15.7
1AKI.pdb	Step13-mdrun-prod-1000	7.356314386	1520548416.150254679	1000
1AKI.pdb	Step13-mdrun-prod-1000-perf-ns_per_day	.041177005	1520548416.191431684	40.916
1AKI.pdb	Step13-mdrun-prod-1000-imbalance-percentage	.032323010	1520548416.223754694	15.0
1AKI.pdb	Step13-mdrun-prod-10000	38.664610456	1520548454.888365150	10000
1AKI.pdb	Step13-mdrun-prod-10000-perf-ns_per_day	.020366324	1520548454.908731474	48.743
1AKI.pdb	Step13-mdrun-prod-10000-imbalance-percentage	.010920631	1520548454.919652105	2.2
1AKI.pdb	Step13-mdrun-prod-100000	348.984588523	1520548803.904240628	100000
1AKI.pdb	Step13-mdrun-prod-100000-perf-ns_per_day	.024254734	1520548803.928495362	49.957
1AKI.pdb	Step13-mdrun-prod-100000-imbalance-percentage	.009349333	1520548803.937844695	1.9
