Element	Step	dT	TimeStamp	Nops
npb	is_-1_-1	.555841323	1519628492.671649645	1
npb	is_-1_-1_total	.037063326	1519628492.708712971	1
npb	is_-1_-1_perprocess	.003478083	1519628492.712191054	1
npb	lu_-1_-1	.024727553	1519628492.736918607	1
npb	lu_-1_-1_total	.003279914	1519628492.740198521	1
npb	lu_-1_-1_perprocess	.003437499	1519628492.743636020	1
npb	ft_-1_-1	.058060054	1519628492.801696074	1
npb	ft_-1_-1_total	.003504450	1519628492.805200524	1
npb	ft_-1_-1_perprocess	.003512352	1519628492.808712876	1
npb	mg_-1_-1	.020077053	1519628492.828789929	1
npb	mg_-1_-1_total	.003388024	1519628492.832177953	1
npb	mg_-1_-1_perprocess	.003397019	1519628492.835574972	1
npb	cg_-1_-1	.019764743	1519628492.855339715	1
npb	cg_-1_-1_total	.003482135	1519628492.858821850	1
npb	cg_-1_-1_perprocess	.003477058	1519628492.862298908	1
npb	ep_-1_-1	.260183186	1519628493.122482094	1
npb	ep_-1_-1_total	.003294674	1519628493.125776768	1
npb	ep_-1_-1_perprocess	.003264318	1519628493.129041086	1
npb	bt_-1_-1	.049737765	1519628493.178778851	1
npb	bt_-1_-1_total	.003308831	1519628493.182087682	1
npb	bt_-1_-1_perprocess	.003249492	1519628493.185337174	1
npb	sp_-1_-1	.013690280	1519628493.199027454	1
npb	sp_-1_-1_total	.003336949	1519628493.202364403	1
npb	sp_-1_-1_perprocess	.003261374	1519628493.205625777	1
npb	is_1_1	.021760847	1519628493.227386624	1
npb	is_1_1_total	.003356158	1519628493.230742782	1
npb	is_1_1_perprocess	.003116226	1519628493.233859008	1
npb	lu_1_1	.012431752	1519628493.246290760	1
npb	lu_1_1_total	.003353898	1519628493.249644658	1
npb	lu_1_1_perprocess	.003414369	1519628493.253059027	1
npb	ft_1_1	.012338838	1519628493.265397865	1
npb	ft_1_1_total	.003259536	1519628493.268657401	1
npb	ft_1_1_perprocess	.003314987	1519628493.271972388	1
npb	mg_1_1	.012267708	1519628493.284240096	1
npb	mg_1_1_total	.003424809	1519628493.287664905	1
npb	mg_1_1_perprocess	.003367515	1519628493.291032420	1
npb	cg_1_1	.012004429	1519628493.303036849	1
npb	cg_1_1_total	.003218779	1519628493.306255628	1
npb	cg_1_1_perprocess	.003163543	1519628493.309419171	1
npb	ep_1_1	.013298144	1519628493.322717315	1
npb	ep_1_1_total	.003312532	1519628493.326029847	1
npb	ep_1_1_perprocess	.003217372	1519628493.329247219	1
npb	bt_1_1	.012238424	1519628493.341485643	1
npb	bt_1_1_total	.003341065	1519628493.344826708	1
npb	bt_1_1_perprocess	.003399484	1519628493.348226192	1
npb	sp_1_1	.011803826	1519628493.360030018	1
npb	sp_1_1_total	.003445530	1519628493.363475548	1
npb	sp_1_1_perprocess	.003446606	1519628493.366922154	1
