Element	Step	dT	TimeStamp	Nops
hpcc-noargs	Start	.002630516	1517405017.140806351	1
hpcc-N-1000	hpcc-all	1.071207138	1517405018.212013489	1
hpcc-N-1000	MPIRandomAccess	.003432757	1517405018.215446246	0.0
hpcc-N-1000	StarRandomAccess	.003285273	1517405018.218731519	0.0
hpcc-N-1000	StarDGEMM_Average_Gflops	.004894463	1517405018.223625982	0.0
hpcc-N-1000	MPIFFT_Gflops	.004126783	1517405018.227752765	0.0
hpcc-N-1000	StarFFT_Average_Gflops	.004035924	1517405018.231788689	0.0
hpcc-N-1000	HPL_Gflops	.004070920	1517405018.235859609	0.0
hpcc-N-5000	hpcc-all	.708743002	1517405018.944602611	1
hpcc-N-5000	MPIRandomAccess	.003407969	1517405018.948010580	0.0
hpcc-N-5000	StarRandomAccess	.003327246	1517405018.951337826	0.0
hpcc-N-5000	StarDGEMM_Average_Gflops	.004647554	1517405018.955985380	0.0
hpcc-N-5000	MPIFFT_Gflops	.004089483	1517405018.960074863	0.0
hpcc-N-5000	StarFFT_Average_Gflops	.004060179	1517405018.964135042	0.0
hpcc-N-5000	HPL_Gflops	.004102196	1517405018.968237238	0.0
hpcc-N-10000	hpcc-all	.707483054	1517405019.675720292	1
hpcc-N-10000	MPIRandomAccess	.003401122	1517405019.679121414	0.0
hpcc-N-10000	StarRandomAccess	.003430049	1517405019.682551463	0.0
hpcc-N-10000	StarDGEMM_Average_Gflops	.004691416	1517405019.687242879	0.0
hpcc-N-10000	MPIFFT_Gflops	.004009466	1517405019.691252345	0.0
hpcc-N-10000	StarFFT_Average_Gflops	.004069449	1517405019.695321794	0.0
hpcc-N-10000	HPL_Gflops	.004055116	1517405019.699376910	0.0
hpcc-N-50000	hpcc-all	.708285268	1517405020.407662178	1
hpcc-N-50000	MPIRandomAccess	.003413856	1517405020.411076034	0.0
hpcc-N-50000	StarRandomAccess	.003328060	1517405020.414404094	0.0
hpcc-N-50000	StarDGEMM_Average_Gflops	.004732637	1517405020.419136731	0.0
hpcc-N-50000	MPIFFT_Gflops	.004063354	1517405020.423200085	0.0
hpcc-N-50000	StarFFT_Average_Gflops	.004016787	1517405020.427216872	0.0
hpcc-N-50000	HPL_Gflops	.004031203	1517405020.431248075	0.0
hpcc-N-100000	hpcc-all	.709050466	1517405021.140298541	1
hpcc-N-100000	MPIRandomAccess	.003424867	1517405021.143723408	0.0
hpcc-N-100000	StarRandomAccess	.003378671	1517405021.147102079	0.0
hpcc-N-100000	StarDGEMM_Average_Gflops	.004616108	1517405021.151718187	0.0
hpcc-N-100000	MPIFFT_Gflops	.004123316	1517405021.155841503	0.0
hpcc-N-100000	StarFFT_Average_Gflops	.004075590	1517405021.159917093	0.0
hpcc-N-100000	HPL_Gflops	.004132169	1517405021.164049262	0.0
