Element	Step	dT	TimeStamp	Nops
npb	is_2_16	8.155445027	1519765298.799640470	1
npb	is_2_16_total	.015039123	1519765298.814679593	1222.10
npb	is_2_16_perprocess	.009701202	1519765298.824380795	38.19
npb	lu_2_16	36.702157808	1519765335.526538603	1
npb	lu_2_16_total	.008836726	1519765335.535375329	60822.60
npb	lu_2_16_perprocess	.008490692	1519765335.543866021	1900.71
npb	ft_2_16	23.596650275	1519765359.140516296	1
npb	ft_2_16_total	.018857483	1519765359.159373779	20184.93
npb	ft_2_16_perprocess	.012792776	1519765359.172166555	630.78
npb	mg_2_16	8.697316505	1519765367.869483060	1
npb	mg_2_16_total	.010267009	1519765367.879750069	30180.23
npb	mg_2_16_perprocess	.009923800	1519765367.889673869	943.13
npb	cg_2_16	13.189505461	1519765381.079179330	1
npb	cg_2_16_total	.010320044	1519765381.089499374	14234.66
npb	cg_2_16_perprocess	.010469743	1519765381.099969117	444.83
npb	ep_2_16	9.751548685	1519765390.851517802	1
npb	ep_2_16_total	.008790345	1519765390.860308147	1220.60
npb	ep_2_16_perprocess	.009288573	1519765390.869596720	38.14
npb	is_2_8	4.705764513	1519765395.575361233	1
npb	is_2_8_total	.007874424	1519765395.583235657	928.06
npb	is_2_8_perprocess	.008001366	1519765395.591237023	58.00
npb	lu_2_8	53.540753420	1519765449.131990443	1
npb	lu_2_8_total	.009380015	1519765449.141370458	41089.86
npb	lu_2_8_perprocess	.008592279	1519765449.149962737	2568.12
npb	ft_2_8	29.902302299	1519765479.052265036	1
npb	ft_2_8_total	.009164764	1519765479.061429800	15389.81
npb	ft_2_8_perprocess	.008094041	1519765479.069523841	961.86
npb	mg_2_8	7.897520402	1519765486.967044243	1
npb	mg_2_8_total	.009564826	1519765486.976609069	32792.91
npb	mg_2_8_perprocess	.009630149	1519765486.986239218	2049.56
npb	cg_2_8	20.406362742	1519765507.392601960	1
npb	cg_2_8_total	.009890783	1519765507.402492743	8674.66
npb	cg_2_8_perprocess	.009097146	1519765507.411589889	542.17
npb	ep_2_8	15.929508547	1519765523.341098436	1
npb	ep_2_8_total	.020788670	1519765523.361887106	647.98
npb	ep_2_8_perprocess	.008588925	1519765523.370476031	40.50
npb	bt_2_8	100.792389221	1519765624.162865252	1
npb	bt_2_8_total	.011045344	1519765624.173910596	29422.38
npb	bt_2_8_perprocess	.008915770	1519765624.182826366	1838.90
npb	sp_2_8	72.102281325	1519765696.285107691	1
npb	sp_2_8_total	.012941055	1519765696.298048746	21019.19
npb	sp_2_8_perprocess	.008589710	1519765696.306638456	1313.70
npb	bt_2_2	312.864037240	1519766009.170675696	1
npb	bt_2_2_total	.010876503	1519766009.181552199	9306.09
npb	bt_2_2_perprocess	.009378511	1519766009.190930710	2326.52
npb	sp_2_2	204.063245856	1519766213.254176566	1
