Element	Step	dT	TimeStamp	Nops
1AKI.pdb	Start	.033180017	1520542884.426306471	1
1AKI.pdb	Step1-pdb2gmx	.841020393	1520542885.267326864	1
1AKI.pdb	Step2-editconf	.152130227	1520542885.419457091	1
1AKI.pdb	Step3-solvate	.595777144	1520542886.015234235	1
1AKI.pdb	Step4-grompp	.592505650	1520542886.607739885	1
1AKI.pdb	Step5-genion	.224585763	1520542886.832325648	1
1AKI.pdb	Step6-grompp	.564602392	1520542887.396928040	1
1AKI.pdb	Step7-mdrun-em	6.417080895	1520542893.814008935	1
1AKI.pdb	Step8-grompp	.748308848	1520542894.562317783	1
1AKI.pdb	Step9-mdrun-nvt	21.095962831	1520542915.658280614	1
1AKI.pdb	Step10-npt	.858449072	1520542916.516729686	1
1AKI.pdb	Step11-mdrun-npt	198.626970164	1520543115.143699850	1
1AKI.pdb	Step12-grompp	1.877804719	1520543117.021504569	1
1AKI.pdb	Step13-mdrun-prod-100	3.769064743	1520543120.790569312	100
1AKI.pdb	Step13-mdrun-prod-100-perf-ns_per_day	.023702066	1520543120.814271378	17.458
1AKI.pdb	Step13-mdrun-prod-100-imbalance-percentage	.013756237	1520543120.828027615	21.8
1AKI.pdb	Step13-mdrun-prod-1000	7.453197611	1520543128.281225226	1000
1AKI.pdb	Step13-mdrun-prod-1000-perf-ns_per_day	.041712960	1520543128.322938186	39.518
1AKI.pdb	Step13-mdrun-prod-1000-imbalance-percentage	.011814029	1520543128.334752215	20.1
1AKI.pdb	Step13-mdrun-prod-10000	39.526122263	1520543167.860874478	10000
1AKI.pdb	Step13-mdrun-prod-10000-perf-ns_per_day	.022686273	1520543167.883560751	47.469
1AKI.pdb	Step13-mdrun-prod-10000-imbalance-percentage	.008984947	1520543167.892545698	2.3
